user_id,id_group,ad_date,purchase_date,promo_type,time_left
7523,0,2021-02-05,2021-03-20,Gold Bundle,2021-01-05
7524,0,2021-04-22,2021-06-18,Platinum Bundle,2020-12-14
7525,0,2021-08-26,,Platinum Bundle,2021-03-16
7526,1,2021-02-12,,Std Bundle,2021-01-03
7527,1,2021-03-11,2021-03-30,Std Bundle,2020-10-26
7528,1,2021-07-09,,Std Bundle,2021-02-18
2022,1,2021-05-07,2021-06-05,Gold Bundle,2020-11-09
7530,0,2021-03-27,2021-04-15,Gold Bundle,2020-10-26
7531,1,2021-01-07,2021-02-25,Std Bundle,2020-10-07
7532,1,2021-01-03,,Std Bundle,2020-11-18
7533,0,2021-07-07,2021-07-28,Platinum Bundle,2021-01-30
7534,1,2021-04-04,2021-04-21,Std Bundle,2020-11-30
7535,1,2021-01-25,,Std Bundle,2020-08-25
7536,1,2021-04-05,,Std Bundle,2021-02-15
7537,0,2021-07-02,2021-07-31,Platinum Bundle,2021-05-05
7538,0,2021-01-21,2021-02-04,Platinum Bundle,2020-10-24
7539,0,2021-03-25,2021-04-07,Platinum Bundle,2021-01-10
7540,0,2021-05-15,2021-05-22,Gold Bundle,2020-12-14
7541,0,2021-07-03,2021-08-14,Platinum Bundle,2021-05-26
7542,0,2021-06-06,2021-06-11,Platinum Bundle,2021-02-28
7543,0,2021-03-21,2021-04-19,Gold Bundle,2020-10-03
7544,0,2021-06-21,2021-08-12,Platinum Bundle,2021-03-20
9319,1,2021-05-06,2021-05-26,Bundle Limited,2021-01-03
7546,1,2021-03-30,,Std Bundle,2021-02-20
7547,0,2021-04-25,2021-05-31,Gold Bundle,2020-12-26
7548,1,2021-08-13,,Std Bundle,2021-03-23
2779,1,2021-07-01,2021-07-14,Gold Bundle,2021-04-13
8214,1,2021-04-10,2021-06-06,Bundle Limited,2020-11-07
7551,0,2021-07-28,,Gold Bundle,2021-03-04
8855,1,2021-08-13,2021-08-17,Bundle Limited,2021-04-16
7553,1,2021-01-16,,Std Bundle,2020-11-23
7554,1,2021-03-02,,Std Bundle,2020-10-17
7555,0,2021-03-08,2021-03-22,Gold Bundle,2020-10-24
7556,1,2021-06-28,,Std Bundle,2021-02-19
7557,0,2021-07-05,,Gold Bundle,2021-04-12
7558,0,2021-03-04,2021-04-19,Platinum Bundle,2020-11-16
7559,1,2021-03-22,2021-05-21,Std Bundle,2020-12-27
7560,0,2021-07-18,2021-08-12,Gold Bundle,2021-04-29
7561,0,2021-01-06,2021-01-14,Platinum Bundle,2020-08-02
7562,0,2021-07-06,,Gold Bundle,2021-03-23
7563,0,2021-05-25,2021-06-14,Platinum Bundle,2021-02-15
7564,0,2021-08-28,,Gold Bundle,2021-05-17
7565,0,2021-07-22,,Platinum Bundle,2021-03-29
7566,0,2021-04-22,2021-05-15,Gold Bundle,2020-12-29
7567,0,2021-06-05,2021-08-06,Platinum Bundle,2021-03-01
7568,1,2021-06-15,2021-06-30,Std Bundle,2021-01-16
7569,1,2021-07-02,2021-07-24,Std Bundle,2021-01-17
7570,0,2021-02-25,2021-03-08,Platinum Bundle,2020-11-03
7571,0,2021-02-04,2021-03-20,Platinum Bundle,2020-10-16
7572,1,2021-05-02,2021-06-13,Std Bundle,2021-01-18
7573,1,2021-06-09,2021-08-04,Std Bundle,2021-02-13
3580,1,2021-03-03,2021-03-15,Gold Bundle,2020-11-06
7575,1,2021-04-06,2021-04-30,Std Bundle,2021-02-07
7576,1,2021-01-30,2021-02-15,Std Bundle,2020-09-14
10782,1,2021-06-06,,Bundle Limited,2021-03-16
4898,1,2021-06-19,2021-07-13,Platinum Bundle,2021-01-03
7579,0,2021-06-11,2021-06-14,Platinum Bundle,2021-02-27
7580,1,2021-06-17,,Std Bundle,2021-03-29
7581,1,2021-05-31,,Std Bundle,2021-01-23
9548,1,2021-07-11,2021-07-21,Bundle Limited,2021-04-25
7583,0,2021-06-18,2021-07-04,Gold Bundle,2021-01-23
7584,1,2021-08-13,,Std Bundle,2021-03-01
7585,0,2021-06-30,2021-07-03,Gold Bundle,2021-03-20
7586,1,2021-03-04,2021-03-10,Std Bundle,2021-01-24
4162,1,2021-05-22,2021-07-25,Bundle Limited,2021-01-04
7588,1,2021-07-01,2021-07-12,Std Bundle,2021-05-11
6983,1,2021-01-10,,Bundle Limited,2020-11-08
7590,1,2021-06-22,,Std Bundle,2021-02-12
7591,0,2021-07-05,2021-08-13,Gold Bundle,2021-03-09
7592,1,2021-05-02,2021-06-05,Std Bundle,2020-12-25
7593,0,2021-07-26,,Platinum Bundle,2021-03-02
7594,1,2021-05-30,2021-06-08,Std Bundle,2020-12-31
7595,1,2021-03-22,2021-05-20,Std Bundle,2020-10-05
7596,0,2021-08-04,,Platinum Bundle,2021-06-13
7597,0,2021-04-29,2021-06-26,Platinum Bundle,2021-03-23
7598,0,2021-07-20,2021-07-24,Platinum Bundle,2021-06-10
7599,0,2021-06-18,2021-08-11,Platinum Bundle,2021-05-18
7600,0,2021-06-20,2021-07-18,Gold Bundle,2021-02-01
7601,0,2021-01-28,2021-03-03,Platinum Bundle,2020-10-02
7602,0,2021-02-02,2021-03-06,Gold Bundle,2020-11-16
464,1,2021-06-25,2021-07-16,Gold Bundle,2021-03-28
5744,1,2021-06-01,2021-07-11,Platinum Bundle,2021-04-27
11056,1,2021-05-25,,Bundle Limited,2021-04-24
8255,1,2021-06-15,2021-07-05,Bundle Limited,2020-12-18
7607,0,2021-04-06,2021-05-03,Platinum Bundle,2021-02-13
7608,0,2021-07-12,,Platinum Bundle,2021-02-09
7609,0,2021-02-16,2021-03-26,Platinum Bundle,2020-09-23
10378,1,2021-05-05,,Bundle Limited,2021-04-04
7611,1,2021-07-05,,Std Bundle,2021-01-09
7612,1,2021-05-05,,Std Bundle,2021-03-01
7613,0,2021-01-07,2021-01-11,Platinum Bundle,2020-08-21
7614,0,2021-02-17,2021-03-07,Gold Bundle,2020-12-11
7615,1,2021-03-18,2021-03-29,Std Bundle,2021-02-06
3376,1,2021-01-05,2021-03-09,Platinum Bundle,2020-07-23
7617,0,2021-03-15,2021-04-20,Gold Bundle,2020-09-23
7618,0,2021-02-12,2021-03-27,Platinum Bundle,2020-11-03
7619,1,2021-07-27,,Std Bundle,2021-04-05
7620,1,2021-01-05,2021-02-27,Std Bundle,2020-08-12
7621,0,2021-01-01,2021-03-03,Gold Bundle,2020-09-01
7622,1,2021-02-18,,Std Bundle,2020-10-02
9287,1,2021-04-13,2021-05-06,Bundle Limited,2021-02-09
7624,0,2021-02-11,2021-03-01,Platinum Bundle,2020-08-24
7625,1,2021-01-09,,Std Bundle,2020-12-02
7198,1,2021-05-26,,Bundle Limited,2021-04-19
7627,1,2021-02-20,,Std Bundle,2020-10-31
7628,0,2021-03-23,2021-04-04,Platinum Bundle,2020-10-19
7629,0,2021-08-01,,Platinum Bundle,2021-04-22
9147,1,2021-04-24,2021-06-20,Bundle Limited,2021-03-25
7631,1,2021-01-17,,Std Bundle,2020-11-01
7632,0,2021-03-29,2021-04-22,Gold Bundle,2020-11-24
9020,1,2021-01-08,2021-03-15,Bundle Limited,2020-07-22
7634,1,2021-08-11,,Std Bundle,2021-04-17
7635,0,2021-05-20,2021-06-26,Gold Bundle,2020-12-25
7636,0,2021-06-21,2021-07-06,Gold Bundle,2021-03-06
7637,0,2021-04-27,2021-05-28,Gold Bundle,2021-03-02
7638,0,2021-02-27,2021-05-01,Gold Bundle,2021-01-07
7639,1,2021-04-26,,Std Bundle,2020-11-10
10730,1,2021-07-03,,Bundle Limited,2021-04-05
7641,0,2021-03-20,2021-05-19,Platinum Bundle,2020-10-27
3914,1,2021-06-11,2021-06-22,Gold Bundle,2020-12-23
7643,1,2021-07-10,,Std Bundle,2021-03-25
7644,0,2021-02-12,2021-02-21,Platinum Bundle,2021-01-12
7645,1,2021-08-03,,Std Bundle,2021-06-28
7646,0,2021-08-22,,Gold Bundle,2021-06-23
7647,0,2021-03-12,2021-05-15,Gold Bundle,2021-01-13
7648,0,2021-01-21,2021-03-16,Gold Bundle,2020-12-06
7649,0,2021-08-28,,Platinum Bundle,2021-06-24
7650,1,2021-03-07,,Std Bundle,2020-11-24
7651,0,2021-04-08,2021-05-17,Gold Bundle,2021-02-10
7652,1,2021-02-24,,Std Bundle,2020-09-09
7653,1,2021-07-06,,Std Bundle,2021-02-06
7654,0,2021-04-22,2021-06-08,Gold Bundle,2021-03-06
5020,1,2021-05-06,2021-06-04,Platinum Bundle,2020-11-12
7656,1,2021-03-12,2021-03-17,Std Bundle,2021-01-06
8333,1,2021-07-12,2021-08-25,Bundle Limited,2021-02-24
7658,1,2021-05-06,,Std Bundle,2020-12-12
7659,1,2021-08-24,,Std Bundle,2021-05-01
7660,1,2021-02-03,,Std Bundle,2020-12-14
7661,0,2021-01-17,2021-01-31,Platinum Bundle,2020-11-18
7662,1,2021-01-22,,Std Bundle,2020-12-15
11663,1,2021-02-23,,Bundle Limited,2020-12-05
7664,0,2021-01-19,2021-03-05,Platinum Bundle,2020-11-10
7665,0,2021-03-20,2021-04-14,Platinum Bundle,2021-01-05
7666,1,2021-03-16,,Std Bundle,2021-01-03
7667,0,2021-04-26,2021-05-15,Gold Bundle,2020-12-21
7668,0,2021-08-14,,Gold Bundle,2021-04-14
7669,1,2021-07-10,,Std Bundle,2021-02-09
7670,0,2021-02-14,2021-03-26,Platinum Bundle,2020-12-24
7671,1,2021-07-10,,Std Bundle,2021-03-10
7672,0,2021-01-03,2021-02-16,Gold Bundle,2020-10-14
7673,1,2021-06-05,2021-07-03,Std Bundle,2021-05-04
7674,0,2021-04-25,2021-05-06,Platinum Bundle,2021-03-17
5641,1,2021-01-27,2021-04-04,Bundle Limited,2020-12-10
7676,0,2021-04-02,2021-06-04,Platinum Bundle,2020-10-08
2926,1,2021-05-23,2021-06-18,Gold Bundle,2021-01-20
4811,1,2021-07-04,2021-08-17,Platinum Bundle,2021-01-08
7679,0,2021-06-22,2021-07-16,Platinum Bundle,2021-01-19
7680,0,2021-08-21,,Platinum Bundle,2021-06-18
7681,1,2021-06-06,2021-08-02,Std Bundle,2021-04-22
7682,0,2021-05-04,2021-06-23,Platinum Bundle,2021-03-15
7683,0,2021-06-04,2021-06-17,Gold Bundle,2021-02-13
7684,0,2021-02-23,2021-03-12,Gold Bundle,2020-11-08
7685,0,2021-05-10,2021-07-14,Platinum Bundle,2021-01-07
7686,0,2021-08-20,,Gold Bundle,2021-05-24
7687,1,2021-04-30,2021-05-16,Std Bundle,2021-03-28
7741,1,2021-03-14,2021-03-19,Bundle Limited,2020-11-11
7689,1,2021-08-05,,Std Bundle,2021-06-06
7690,0,2021-05-19,2021-06-24,Platinum Bundle,2021-03-13
7691,0,2021-06-07,2021-07-21,Gold Bundle,2021-01-31
7692,0,2021-01-12,2021-03-15,Platinum Bundle,2020-11-14
7693,0,2021-03-06,2021-05-10,Gold Bundle,2021-01-22
7694,1,2021-08-22,,Std Bundle,2021-04-28
7350,1,2021-08-10,,Bundle Limited,2021-05-26
7696,0,2021-01-10,2021-02-18,Platinum Bundle,2020-11-01
7697,0,2021-02-06,2021-02-28,Platinum Bundle,2020-10-14
7698,1,2021-05-15,,Std Bundle,2020-11-25
7699,0,2021-07-30,,Platinum Bundle,2021-06-18
7700,1,2021-05-17,,Std Bundle,2020-11-21
7701,0,2021-02-20,2021-04-03,Platinum Bundle,2020-09-07
7702,0,2021-08-21,,Platinum Bundle,2021-06-03
7703,1,2021-04-09,,Std Bundle,2020-11-06
7704,0,2021-04-11,2021-05-07,Gold Bundle,2020-10-26
7705,0,2021-03-15,2021-03-18,Platinum Bundle,2020-10-13
7706,0,2021-01-03,2021-02-03,Platinum Bundle,2020-11-16
7707,0,2021-06-01,2021-07-27,Gold Bundle,2020-12-14
7708,1,2021-05-31,2021-07-16,Std Bundle,2021-03-16
7709,0,2021-01-27,2021-03-25,Gold Bundle,2020-11-15
7710,0,2021-03-30,2021-05-22,Platinum Bundle,2020-11-01
7711,1,2021-07-04,,Std Bundle,2021-03-11
7712,1,2021-02-04,2021-02-22,Std Bundle,2020-12-02
7713,1,2021-07-16,,Std Bundle,2021-06-10
7714,0,2021-04-02,2021-04-12,Gold Bundle,2021-01-25
7715,0,2021-01-22,2021-03-24,Platinum Bundle,2020-11-27
10056,1,2021-03-25,2021-04-24,Bundle Limited,2021-02-06
4332,1,2021-02-11,2021-04-07,Bundle Limited,2021-01-01
7718,1,2021-08-20,,Std Bundle,2021-03-13
7719,0,2021-04-04,2021-05-17,Platinum Bundle,2020-11-28
7720,0,2021-05-30,2021-06-03,Platinum Bundle,2021-01-09
7721,0,2021-06-24,2021-08-06,Gold Bundle,2021-03-16
7722,1,2021-02-11,,Std Bundle,2021-01-04
7723,1,2021-03-02,,Std Bundle,2020-12-05
7724,1,2021-08-31,,Std Bundle,2021-05-02
7725,0,2021-04-03,2021-04-30,Platinum Bundle,2021-02-14
7726,0,2021-02-11,2021-03-20,Platinum Bundle,2020-11-23
7727,0,2021-05-31,2021-06-28,Platinum Bundle,2020-12-31
7728,1,2021-08-01,,Std Bundle,2021-04-22
7729,0,2021-05-08,2021-06-28,Gold Bundle,2021-03-18
7730,1,2021-02-08,,Std Bundle,2020-09-16
7731,0,2021-06-15,2021-08-07,Gold Bundle,2021-05-01
7732,1,2021-01-03,,Std Bundle,2020-07-19
7733,1,2021-06-17,2021-08-16,Std Bundle,2021-02-11
7734,0,2021-08-02,,Platinum Bundle,2021-04-20
8466,1,2021-06-03,2021-08-05,Bundle Limited,2021-02-14
7736,0,2021-04-14,2021-05-20,Gold Bundle,2020-11-12
7737,1,2021-01-22,,Std Bundle,2020-12-14
11084,1,2021-04-08,2021-04-25,Bundle Limited,2020-12-25
11631,1,2021-02-17,2021-03-08,Bundle Limited,2021-01-08
7740,1,2021-04-20,,Std Bundle,2021-02-28
10922,1,2021-04-12,2021-05-19,Bundle Limited,2021-01-03
7742,0,2021-02-24,2021-03-08,Gold Bundle,2021-01-24
7743,1,2021-02-04,2021-02-28,Std Bundle,2020-12-20
7744,0,2021-08-02,,Platinum Bundle,2021-06-23
7745,1,2021-03-19,2021-05-10,Std Bundle,2021-02-05
7746,1,2021-02-07,,Std Bundle,2020-09-23
7747,1,2021-04-17,,Std Bundle,2021-01-29
8650,1,2021-02-17,2021-03-12,Bundle Limited,2020-09-07
7749,1,2021-05-02,,Std Bundle,2020-11-24
7750,0,2021-08-30,,Platinum Bundle,2021-05-29
7751,1,2021-06-14,2021-08-10,Std Bundle,2021-02-23
2475,1,2021-01-28,2021-02-08,Gold Bundle,2020-08-14
1606,1,2021-05-31,2021-06-12,Gold Bundle,2021-01-25
7754,0,2021-04-10,2021-06-08,Gold Bundle,2020-11-16
7755,0,2021-01-30,2021-03-24,Platinum Bundle,2020-10-16
7756,1,2021-08-15,,Std Bundle,2021-04-09
7757,1,2021-08-30,,Std Bundle,2021-05-16
7758,0,2021-01-19,2021-03-11,Gold Bundle,2020-10-05
7759,1,2021-05-30,,Std Bundle,2021-01-29
11200,1,2021-01-21,2021-02-16,Bundle Limited,2020-08-28
7761,0,2021-05-15,2021-06-19,Gold Bundle,2020-11-30
7762,1,2021-01-09,,Std Bundle,2020-08-23
9526,1,2021-06-02,2021-08-02,Bundle Limited,2021-01-01
7764,0,2021-06-14,2021-08-07,Platinum Bundle,2021-02-26
7765,0,2021-02-21,2021-04-20,Platinum Bundle,2020-10-18
7766,0,2021-08-09,,Gold Bundle,2021-03-15
7767,0,2021-02-21,2021-04-04,Gold Bundle,2020-09-19
7768,1,2021-02-19,,Std Bundle,2021-01-01
7769,1,2021-07-09,,Std Bundle,2021-02-08
7770,0,2021-02-26,2021-04-17,Platinum Bundle,2020-10-05
7771,1,2021-03-09,2021-04-16,Std Bundle,2021-01-23
7772,0,2021-08-13,,Gold Bundle,2021-04-24
7773,0,2021-05-21,2021-06-29,Platinum Bundle,2021-02-13
10444,1,2021-02-13,2021-03-24,Bundle Limited,2020-10-10
7775,1,2021-03-23,2021-04-28,Std Bundle,2021-02-03
7776,0,2021-06-09,,Gold Bundle,2021-02-20
7777,0,2021-09-01,2021-02-11,Platinum Bundle,2021-03-15
7778,1,2021-07-11,2021-08-01,Std Bundle,2021-01-18
7779,1,2021-03-20,2021-04-22,Std Bundle,2021-02-08
7780,1,2021-02-13,2021-03-23,Std Bundle,2020-10-08
7781,1,2021-01-01,,Std Bundle,2020-11-26
7782,0,2021-05-22,2021-07-20,Platinum Bundle,2021-02-17
7783,0,2021-07-25,2021-08-11,Gold Bundle,2021-06-18
7784,1,2021-01-15,,Std Bundle,2020-12-10
7785,0,2021-06-22,2021-07-18,Platinum Bundle,2021-03-13
10794,1,2021-04-07,2021-06-02,Bundle Limited,2020-11-15
7787,0,2021-07-24,2021-07-30,Gold Bundle,2021-03-19
7788,1,2021-03-18,,Std Bundle,2020-11-13
7789,0,2021-07-06,2021-07-28,Gold Bundle,2021-02-19
7790,1,2021-07-19,,Std Bundle,2021-04-27
7791,0,2021-02-11,2021-03-25,Gold Bundle,2020-11-22
7792,0,2021-05-05,2021-07-07,Gold Bundle,2021-02-03
7793,0,2021-05-17,2021-07-17,Platinum Bundle,2020-11-28
7794,0,2021-01-17,2021-03-12,Gold Bundle,2020-07-22
7795,0,2021-05-07,2021-06-18,Platinum Bundle,2021-03-24
7796,0,2021-08-10,,Platinum Bundle,2021-02-12
7797,1,2021-07-06,,Std Bundle,2021-03-31
7798,1,2021-04-29,2021-05-18,Std Bundle,2021-01-26
7799,0,2021-04-10,2021-05-18,Gold Bundle,2021-01-06
7336,1,2021-03-14,2021-04-09,Bundle Limited,2021-01-06
7801,0,2021-01-16,2021-01-23,Gold Bundle,2020-08-27
7802,0,2021-07-13,,Platinum Bundle,2021-05-21
7803,0,2021-03-14,2021-04-12,Platinum Bundle,2020-10-11
7804,1,2021-02-20,2021-04-08,Std Bundle,2021-01-07
7805,1,2021-02-11,,Std Bundle,2020-09-22
7806,1,2021-01-13,,Std Bundle,2020-12-04
7807,1,2021-08-30,,Std Bundle,2021-06-02
7808,1,2021-01-09,,Std Bundle,2020-07-19
7809,1,2021-03-24,,Std Bundle,2020-10-10
7810,0,2021-05-23,2021-05-27,Platinum Bundle,2021-02-18
7811,1,2021-01-08,,Std Bundle,2020-10-23
7812,0,2021-07-27,2021-08-09,Platinum Bundle,2021-05-25
7813,1,2021-01-06,,Std Bundle,2020-08-19
7814,1,2021-07-31,,Std Bundle,2021-02-20
7815,1,2021-04-07,,Std Bundle,2021-02-28
7816,1,2021-06-29,,Std Bundle,2021-03-02
7817,1,2021-01-12,2021-02-25,Std Bundle,2020-10-19
7818,0,2021-04-19,2021-06-12,Gold Bundle,2021-01-10
7819,1,2021-06-23,2021-08-16,Std Bundle,2021-03-01
7820,1,2021-01-03,2021-01-16,Std Bundle,2020-09-26
7821,0,2021-05-27,2021-07-05,Platinum Bundle,2021-04-19
7822,1,2021-07-15,,Std Bundle,2021-05-28
7823,1,2021-07-02,,Std Bundle,2021-04-21
11752,1,2021-04-24,2021-06-30,Bundle Limited,2021-03-25
7825,1,2021-07-31,,Std Bundle,2021-05-04
7826,1,2021-01-17,,Std Bundle,2020-10-29
7827,0,2021-05-19,2021-06-16,Gold Bundle,2020-12-29
3930,1,2021-03-24,2021-04-17,Platinum Bundle,2021-01-15
7829,0,2021-05-06,2021-06-29,Platinum Bundle,2020-12-01
10491,1,2021-06-01,2021-06-25,Bundle Limited,2020-12-26
7831,0,2021-07-07,2021-07-11,Platinum Bundle,2021-03-20
7832,0,2021-08-10,2021-08-17,Platinum Bundle,2021-02-19
7833,0,2021-08-22,,Platinum Bundle,2021-05-18
7834,0,2021-02-19,2021-02-23,Platinum Bundle,2020-12-05
1443,1,2021-06-15,2021-06-22,Platinum Bundle,2021-05-04
7836,0,2021-07-15,,Gold Bundle,2021-02-13
7837,0,2021-06-25,2021-07-18,Gold Bundle,2021-01-20
7838,1,2021-03-01,2021-05-04,Std Bundle,2020-11-12
7839,0,2021-06-18,2021-06-22,Platinum Bundle,2021-01-31
7840,1,2021-04-09,,Std Bundle,2021-01-19
7841,0,2021-07-07,2021-07-29,Platinum Bundle,2021-05-30
7842,0,2021-03-20,2021-04-19,Platinum Bundle,2020-10-03
7843,1,2021-06-07,,Std Bundle,2021-04-10
7844,1,2021-04-27,2021-06-05,Std Bundle,2021-02-15
7845,1,2021-03-23,2021-03-31,Std Bundle,2021-02-18
7846,0,2021-01-16,2021-02-17,Platinum Bundle,2020-11-27
7847,0,2021-06-12,2021-07-16,Gold Bundle,2021-03-08
7848,0,2021-06-14,2021-06-26,Platinum Bundle,2021-05-12
7849,1,2021-04-16,,Std Bundle,2020-12-19
7850,0,2021-03-30,2021-05-09,Platinum Bundle,2021-02-24
7851,1,2021-03-17,,Std Bundle,2020-10-06
7852,1,2021-07-22,,Std Bundle,2021-05-14
4947,1,2021-02-28,2021-03-24,Gold Bundle,2020-10-28
7854,1,2021-07-04,,Std Bundle,2021-05-03
7855,1,2021-01-10,,Std Bundle,2020-11-20
7856,1,2021-04-15,,Std Bundle,2020-11-22
7857,0,2021-08-12,,Platinum Bundle,2021-03-03
7858,1,2021-07-28,,Std Bundle,2021-04-13
7859,1,2021-07-08,,Std Bundle,2021-01-28
7860,1,2021-06-06,2021-06-16,Std Bundle,2021-04-21
7861,0,2021-06-26,2021-07-23,Platinum Bundle,2021-04-01
4744,1,2021-01-25,2021-02-17,Platinum Bundle,2020-10-15
7863,0,2021-02-20,2021-03-04,Platinum Bundle,2020-11-21
7864,1,2021-04-06,2021-05-17,Std Bundle,2020-11-21
7865,0,2021-06-03,2021-06-27,Gold Bundle,2021-04-27
7866,1,2021-03-05,2021-04-17,Std Bundle,2021-01-01
7867,0,2021-04-21,2021-05-06,Gold Bundle,2021-02-20
7868,0,2021-07-13,2021-07-18,Platinum Bundle,2021-04-09
7869,0,2021-06-07,2021-08-11,Gold Bundle,2021-04-26
8038,1,2021-04-18,2021-05-13,Bundle Limited,2021-01-25
7871,0,2021-04-05,2021-05-07,Platinum Bundle,2020-11-11
1043,1,2021-04-06,2021-04-15,Platinum Bundle,2021-01-21
7873,1,2021-08-31,,Std Bundle,2021-06-25
7874,1,2021-04-30,2021-05-11,Std Bundle,2021-01-27
7875,0,2021-04-22,2021-05-31,Platinum Bundle,2020-11-12
10483,1,2021-07-25,2021-08-22,Bundle Limited,2021-06-04
7877,1,2021-08-09,,Std Bundle,2021-02-24
8196,1,2021-07-26,2021-08-24,Bundle Limited,2021-05-15
7879,1,2021-04-02,,Std Bundle,2021-02-27
5511,1,2021-04-29,2021-05-22,Gold Bundle,2020-11-16
7881,1,2021-05-31,2021-07-18,Std Bundle,2021-03-19
7882,0,2021-08-24,,Platinum Bundle,2021-04-22
7883,1,2021-06-07,,Std Bundle,2021-04-14
7884,0,2021-06-23,2021-08-01,Gold Bundle,2021-03-24
7885,1,2021-02-24,,Std Bundle,2020-11-01
7886,1,2021-03-29,2021-05-11,Std Bundle,2021-02-21
7887,1,2021-04-23,,Std Bundle,2021-02-07
7888,0,2021-06-26,2021-07-15,Gold Bundle,2021-03-29
8990,1,2021-02-02,2021-03-28,Bundle Limited,2020-11-26
7890,1,2021-04-07,2021-06-03,Std Bundle,2021-02-22
9244,1,2021-04-15,2021-05-11,Bundle Limited,2021-01-14
7892,1,2021-07-11,,Std Bundle,2021-06-01
7893,1,2021-08-02,2021-08-07,Std Bundle,2021-06-11
7894,1,2021-01-04,,Std Bundle,2020-08-15
7895,0,2021-01-05,2021-02-16,Gold Bundle,2020-09-17
7896,0,2021-04-01,2021-04-30,Platinum Bundle,2020-12-07
7897,0,2021-08-07,,Gold Bundle,2021-04-13
7898,0,2021-07-07,,Platinum Bundle,2021-01-10
7899,0,2021-03-21,2021-05-15,Platinum Bundle,2020-11-20
8604,1,2021-02-01,2021-02-16,Bundle Limited,2020-09-29
7901,0,2021-02-11,2021-04-16,Platinum Bundle,2020-09-23
7902,0,2021-06-10,2021-08-05,Gold Bundle,2021-03-22
7903,0,2021-05-16,2021-06-23,Gold Bundle,2021-04-04
7904,0,2021-04-07,2021-04-19,Gold Bundle,2020-10-16
11501,1,2021-08-02,,Bundle Limited,2021-02-07
3975,1,2021-02-03,2021-03-01,Platinum Bundle,2020-11-01
7907,0,2021-08-20,,Platinum Bundle,2021-06-04
7908,1,2021-07-10,,Std Bundle,2021-04-20
7909,0,2021-02-12,2021-03-06,Platinum Bundle,2020-12-01
7910,0,2021-01-10,2021-02-26,Gold Bundle,2020-09-30
7911,0,2021-03-13,2021-04-20,Platinum Bundle,2020-12-30
7912,0,2021-08-31,,Platinum Bundle,2021-06-01
7913,0,2021-04-13,2021-05-07,Platinum Bundle,2020-11-18
3259,1,2021-04-18,2021-05-04,Platinum Bundle,2021-01-09
7915,1,2021-06-30,,Std Bundle,2021-03-09
7916,0,2021-01-18,2021-03-15,Platinum Bundle,2020-10-07
7917,1,2021-05-27,,Std Bundle,2020-12-05
7918,0,2021-02-16,2021-04-06,Platinum Bundle,2020-11-22
7919,0,2021-05-04,2021-06-10,Gold Bundle,2021-03-12
7920,0,2021-02-22,2021-03-31,Platinum Bundle,2020-12-01
10689,1,2021-07-04,2021-08-13,Bundle Limited,2021-03-02
7922,0,2021-08-15,,Gold Bundle,2021-05-28
7923,0,2021-06-15,2021-08-01,Gold Bundle,2020-12-26
7924,0,2021-07-31,,Gold Bundle,2021-06-01
7925,1,2021-06-03,,Std Bundle,2021-03-02
5036,1,2021-04-29,2021-05-04,Gold Bundle,2021-01-16
7927,0,2021-04-18,2021-05-13,Gold Bundle,2021-02-23
7232,1,2021-04-29,2021-05-03,Bundle Limited,2021-03-08
7929,0,2021-04-03,2021-04-17,Gold Bundle,2020-12-19
9242,1,2021-01-18,2021-02-28,Bundle Limited,2020-11-13
7931,1,2021-06-27,,Std Bundle,2021-03-16
7932,1,2021-06-06,,Std Bundle,2021-01-18
7933,0,2021-03-23,2021-04-07,Platinum Bundle,2021-02-11
7934,0,2021-07-18,2021-07-25,Gold Bundle,2021-05-18
7935,0,2021-01-05,2021-02-20,Gold Bundle,2020-07-17
7936,0,2021-05-07,2021-07-09,Gold Bundle,2020-12-24
7937,0,2021-07-08,2021-07-15,Gold Bundle,2021-02-04
7938,0,2021-02-01,2021-03-20,Platinum Bundle,2020-12-11
7939,1,2021-05-11,2021-06-07,Std Bundle,2021-01-18
7940,1,2021-04-19,2021-06-17,Std Bundle,2020-12-05
7941,0,2021-03-28,2021-04-24,Platinum Bundle,2020-10-25
7942,1,2021-08-13,,Std Bundle,2021-05-25
7943,0,2021-04-08,2021-04-14,Platinum Bundle,2020-11-11
7944,1,2021-05-31,2021-06-03,Std Bundle,2021-01-03
7945,1,2021-08-07,,Std Bundle,2021-02-18
7946,1,2021-06-30,,Std Bundle,2021-02-22
7947,0,2021-05-06,2021-06-30,Gold Bundle,2021-04-02
7948,0,2021-02-11,2021-04-08,Gold Bundle,2021-01-02
8311,1,2021-01-26,2021-02-22,Bundle Limited,2020-10-23
8163,1,2021-06-26,2021-07-10,Bundle Limited,2021-02-02
7889,1,2021-08-07,2021-08-31,Bundle Limited,2021-06-30
7952,0,2021-02-08,2021-02-20,Gold Bundle,2020-10-02
7953,0,2021-02-10,2021-02-23,Platinum Bundle,2020-11-22
7954,1,2021-01-04,,Std Bundle,2020-09-25
8654,1,2021-04-18,2021-05-21,Bundle Limited,2021-03-02
7956,1,2021-07-09,2021-08-12,Std Bundle,2021-04-09
7957,1,2021-07-22,2021-08-05,Std Bundle,2021-04-07
7958,0,2021-04-23,2021-06-23,Platinum Bundle,2020-11-11
4272,1,2021-02-27,2021-03-10,Bundle Limited,2020-12-20
7960,0,2021-05-13,2021-06-11,Platinum Bundle,2021-03-02
